frame,leader_x,leader_y,f1_x,f1_y,f2_x,f2_y
702,2.1005435,-0.00049874734,2.09984,-1.5003209,2.100004,1.4993237
703,2.1041038,-0.0004979488,2.1033626,-1.5003208,2.1035535,1.4993241
704,2.107645,-0.00049783976,2.106908,-1.500321,2.107105,1.499324
705,2.1111684,-0.0005005199,2.1104772,-1.500319,2.1106517,1.4993247
706,2.114716,-0.0005050315,2.114017,-1.5003195,2.1141706,1.4993225
707,2.118271,-0.0005075105,2.1175401,-1.500321,2.1177218,1.499321
708,2.1218185,-0.0005022137,2.1210868,-1.5003263,2.1212761,1.4993211
709,2.125339,-0.0005002731,2.124644,-1.5003285,2.1248198,1.499322
710,2.1288881,-0.00049669034,2.1281915,-1.5003242,2.1283422,1.4993187
711,2.1324298,-0.0004953693,2.1317115,-1.5003214,2.131892,1.4993196
712,2.1359744,-0.0004940877,2.1352584,-1.5003159,2.1354427,1.4993199
713,2.1394958,-0.00049518055,2.138803,-1.5003148,2.1389883,1.4993213
714,2.1430435,-0.0004984517,2.14235,-1.5003127,2.1425111,1.4993191
715,2.1465907,-0.00050174084,2.1458716,-1.5003126,2.1460583,1.4993142
716,2.1501365,-0.0004956154,2.149419,-1.5003139,2.1496081,1.4993147
717,2.153655,-0.00049328856,2.1529753,-1.5003133,2.1531522,1.4993161
718,2.1572042,-0.0004911324,2.15652,-1.5003119,2.1566749,1.499314
719,2.1607578,-0.0004903439,2.1600423,-1.500313,2.1602223,1.4993098
720,2.1643016,-0.0004889795,2.1635888,-1.5003134,2.1637719,1.4993099
721,2.1678224,-0.0004917338,2.1671262,-1.5003144,2.1673164,1.4993112
722,2.1713684,-0.0004957368,2.1706657,-1.5003132,2.1708374,1.4993086
723,2.1749094,-0.00049831875,2.1741917,-1.5003145,2.1743875,1.4993079
724,2.1784542,-0.00049407774,2.1777358,-1.5003167,2.177944,1.4993088
725,2.1819754,-0.0004940317,2.1813002,-1.5003148,2.1814892,1.4993088
726,2.1855235,-0.000494501,2.184842,-1.5003151,2.1850111,1.4993072
727,2.1890934,-0.0004944717,2.188366,-1.5003172,2.1885574,1.4993013
728,2.1926336,-0.00049399707,2.1919098,-1.5003223,2.1921036,1.4993006
729,2.196157,-0.00049538305,2.1954613,-1.5003221,2.1956449,1.4993014
730,2.1997015,-0.0004983826,2.1990056,-1.5003209,2.1991687,1.4992995
731,2.203274,-0.00049782277,2.2025282,-1.5003211,2.2027168,1.4992964
732,2.2068129,-0.00049905985,2.2060745,-1.5003241,2.2062597,1.4992971
733,2.2103367,-0.00050170993,2.2096202,-1.5003241,2.209801,1.4992967
734,2.2138839,-0.00050732057,2.2131655,-1.5003227,2.213329,1.4992967
735,2.2174432,-0.0005081818,2.216688,-1.5003234,2.216868,1.4992954
736,2.220985,-0.00050663616,2.2202337,-1.5003263,2.220433,1.4992963
737,2.2245088,-0.00050607655,2.223787,-1.5003248,2.2239735,1.4992968
738,2.2280545,-0.00050544954,2.2273307,-1.5003252,2.2274973,1.4992942
739,2.2316158,-0.0005039556,2.230854,-1.5003254,2.2310429,1.4992911
740,2.235155,-0.00050321675,2.2344003,-1.5003283,2.234587,1.4992888
741,2.2386796,-0.0005045043,2.2379425,-1.5003281,2.2381332,1.4992921
742,2.2422242,-0.0005071654,2.2414854,-1.5003268,2.241655,1.4992939
743,2.245773,-0.0005061638,2.245008,-1.5003268,2.245203,1.4992968
744,2.2493143,-0.0005045259,2.2485547,-1.5003283,2.2487535,1.4992952
745,2.2528396,-0.0005068333,2.2521038,-1.500328,2.252295,1.4993001
746,2.2563865,-0.0005095815,2.2556467,-1.5003269,2.2558148,1.4993012
747,2.2599375,-0.00050913764,2.2591684,-1.500329,2.2593646,1.4993013
748,2.2634835,-0.00050845713,2.2627194,-1.5003276,2.2629178,1.4993
749,2.267005,-0.00050919136,2.2662659,-1.5003263,2.2664614,1.4993031
750,2.2705536,-0.0005113995,2.26981,-1.5003246,2.269981,1.499303
751,2.2741027,-0.0005106502,2.2733328,-1.5003273,2.2735274,1.4993032
752,2.2776427,-0.00050811545,2.2768803,-1.5003302,2.2770758,1.4993037
753,2.2811658,-0.00050780183,2.2804334,-1.5003293,2.2806184,1.4993064
754,2.2847128,-0.0005079803,2.2839737,-1.5003287,2.2841444,1.4993048
755,2.2882457,-0.0005076575,2.2874982,-1.5003302,2.2876892,1.499304
756,2.2917922,-0.0005115725,2.291049,-1.5003313,2.291238,1.4993029
757,2.2953086,-0.00051638274,2.2945771,-1.500331,2.2947822,1.4993044
758,2.298862,-0.00052003894,2.2981231,-1.5003309,2.2983046,1.4993039
759,2.302394,-0.00052631483,2.3016381,-1.5003337,2.3018496,1.4993026
760,2.3059797,-0.0005279001,2.305191,-1.500338,2.3054116,1.4993023
761,2.3095062,-0.000528622,2.3087263,-1.5003437,2.308954,1.4993035
762,2.3130388,-0.0005293311,2.3123243,-1.5003439,2.3124769,1.4993016
763,2.3165812,-0.0005315829,2.3158529,-1.5003432,2.3160229,1.4993002
764,2.3201244,-0.00052874704,2.319383,-1.5003424,2.3195786,1.4993008
765,2.323664,-0.000531604,2.3229268,-1.5003436,2.3231242,1.4993023
766,2.327186,-0.0005355372,2.3264575,-1.500343,2.326646,1.4993011
767,2.3307338,-0.0005411728,2.3299813,-1.5003436,2.3301926,1.4992993
768,2.3342657,-0.00054580386,2.3335004,-1.5003468,2.3337412,1.4993005
769,2.3378043,-0.00054119545,2.3370636,-1.5003464,2.3372831,1.4992996
770,2.3413272,-0.00054121995,2.340594,-1.5003464,2.340808,1.4993002
771,2.3448713,-0.00054177013,2.3441234,-1.500346,2.3443506,1.4993004
772,2.3484607,-0.0005414365,2.3476682,-1.5003473,2.3479183,1.4993011
773,2.351999,-0.0005431254,2.3512077,-1.5003467,2.3514576,1.4992987
774,2.355524,-0.0005446138,2.3547494,-1.5003437,2.3549826,1.4992954
775,2.3590686,-0.000548864,2.358274,-1.500346,2.3585284,1.4992895
776,2.3626342,-0.0005490489,2.3618217,-1.5003467,2.3620956,1.4992876
777,2.366172,-0.00055102096,2.365372,-1.5003502,2.365636,1.4992915
778,2.3696988,-0.00055378146,2.3689191,-1.5003451,2.3691561,1.4992927
779,2.3732424,-0.00055965304,2.372438,-1.5003428,2.3727028,1.4992924
780,2.376803,-0.00055777474,2.3759866,-1.500342,2.376281,1.4992925
781,2.3803444,-0.00056161394,2.3795428,-1.5003412,2.3798213,1.499293
782,2.3838708,-0.0005642411,2.3830895,-1.5003378,2.3833435,1.49929
783,2.387415,-0.00057048857,2.3866122,-1.500337,2.3868878,1.4992863
784,2.3909457,-0.00057129696,2.3901584,-1.5003349,2.3904574,1.4992841
785,2.3944945,-0.00057397573,2.3936963,-1.5003334,2.394,1.4992859
786,2.397995,-0.0005753974,2.3972344,-1.5003345,2.3975203,1.4992849
787,2.4015484,-0.00057489466,2.4007602,-1.5003375,2.401067,1.4992851
788,2.4050894,-0.00057324744,2.4043062,-1.5003443,2.4046419,1.4992846
789,2.4086912,-0.0005722352,2.4078472,-1.5003453,2.4081829,1.4992856
790,2.4122362,-0.00057064084,2.4113915,-1.5003413,2.411704,1.4992841
791,2.415758,-0.00057035114,2.4149115,-1.500341,2.4152484,1.499281
792,2.419302,-0.000571025,2.4184601,-1.5003413,2.41882,1.4992805
793,2.4228816,-0.0005686579,2.422016,-1.500339,2.4223602,1.499278
794,2.4264207,-0.00057140517,2.425558,-1.5003387,2.4258842,1.499275
795,2.4299455,-0.00057478284,2.4290812,-1.5003414,2.4294317,1.4992698
796,2.4334912,-0.0005814682,2.4326315,-1.5003422,2.4329944,1.4992657
797,2.4370565,-0.00058078946,2.4361696,-1.5003434,2.4365358,1.4992714
798,2.4405959,-0.0005829179,2.439712,-1.5003403,2.4400535,1.499276
799,2.4441216,-0.0005833743,2.443233,-1.5003405,2.4435992,1.4992797
800,2.4476671,-0.00058580586,2.4467797,-1.5003425,2.4471617,1.4992799
801,2.4512303,-0.0005836965,2.4503245,-1.5003427,2.450705,1.4992816
802,2.4547687,-0.00058309676,2.45387,-1.5003413,2.4542263,1.49928
803,2.4582934,-0.000585606,2.4573915,-1.5003413,2.4577732,1.4992797
804,2.461839,-0.00059167744,2.46094,-1.5003425,2.4613426,1.4992793
805,2.4653819,-0.0005926215,2.4644923,-1.5003418,2.4648848,1.4992796
806,2.4689257,-0.00058953825,2.4680333,-1.5003407,2.4684062,1.4992784
807,2.4724474,-0.0005883262,2.471557,-1.5003427,2.4719508,1.4992748
808,2.4759932,-0.00058539107,2.475107,-1.5003434,2.475529,1.499275
809,2.4795527,-0.0005854949,2.4786437,-1.5003432,2.4790668,1.4992733
810,2.4830947,-0.00058449036,2.482181,-1.5003427,2.4825912,1.4992694
811,2.486618,-0.0005857397,2.4857054,-1.5003467,2.4861352,1.499262
812,2.4901638,-0.0005874097,2.489248,-1.5003532,2.4896963,1.499263
813,2.4937255,-0.0005860937,2.4928267,-1.5003495,2.4932363,1.4992595
814,2.4972675,-0.00058726233,2.4963667,-1.5003558,2.4967592,1.4992536
815,2.5007927,-0.0005891141,2.4998865,-1.5003605,2.5003061,1.4992472
816,2.5043378,-0.000593305,2.5034344,-1.5003655,2.5038407,1.4992446
817,2.507893,-0.0005914831,2.5069811,-1.5003687,2.50738,1.4992428
818,2.5114365,-0.0005937673,2.5105255,-1.500363,2.5109062,1.4992408
819,2.5149608,-0.0005946093,2.514047,-1.5003599,2.514452,1.4992396
820,2.5185075,-0.0005973112,2.5175939,-1.5003545,2.5180194,1.4992379
821,2.5220397,-0.00059802295,2.5211403,-1.500353,2.5215604,1.4992387
822,2.5255752,-0.0006006467,2.5246868,-1.5003499,2.5250833,1.499236
823,2.5290973,-0.0006065807,2.5282097,-1.5003481,2.5286276,1.4992317
824,2.5326407,-0.000611695,2.5317547,-1.5003463,2.532208,1.4992311
825,2.5362272,-0.0006098901,2.5353134,-1.5003445,2.535748,1.4992291
826,2.5397637,-0.00061399216,2.5388598,-1.5003412,2.5392697,1.4992256
827,2.5432897,-0.0006180668,2.542382,-1.5003406,2.5428157,1.4992248
828,2.5468347,-0.0006248779,2.5459266,-1.5003407,2.546391,1.4992244
829,2.55039,-0.0006258569,2.5494688,-1.5003396,2.54993,1.4992242
830,2.5539362,-0.0006213627,2.5530074,-1.50034,2.553452,1.4992212
831,2.5574565,-0.00061995187,2.5565307,-1.5003427,2.5569973,1.4992207
832,2.5610058,-0.0006169452,2.5600786,-1.5003476,2.560579,1.4992223
833,2.5645425,-0.00061454915,2.5636337,-1.5003489,2.5641189,1.4992214
834,2.5680835,-0.0006173158,2.5671785,-1.5003439,2.5676417,1.4992179
835,2.5716035,-0.0006223731,2.5706987,-1.500339,2.5711873,1.4992112
836,2.5751514,-0.00062631344,2.5742455,-1.500333,2.5747507,1.4992088
837,2.5787165,-0.000628714,2.577779,-1.5003297,2.578291,1.4992108
838,2.5822558,-0.00062346103,2.5813162,-1.5003335,2.5818143,1.4992095
839,2.5857754,-0.000620538,2.5848372,-1.5003395,2.5853631,1.4992094
840,2.589321,-0.00061678624,2.5883791,-1.5003431,2.588931,1.4992104
841,2.592885,-0.00061650993,2.5919662,-1.5003413,2.5924735,1.4992077
842,2.5964258,-0.000615827,2.595503,-1.5003448,2.5959952,1.4992046
843,2.599949,-0.0006165425,2.599029,-1.5003488,2.599541,1.4991984
844,2.6034935,-0.0006194307,2.602573,-1.5003554,2.6031027,1.4991965
845,2.6070652,-0.00061934907,2.6061227,-1.5003548,2.6066413,1.4991993
846,2.6106048,-0.00062217587,2.6096656,-1.5003537,2.6101649,1.4992013
847,2.6141298,-0.00062492304,2.6131904,-1.5003514,2.6137109,1.4992027
848,2.6176746,-0.0006316192,2.6167355,-1.500351,2.6172752,1.4992017
849,2.6212416,-0.0006322404,2.62027,-1.5003496,2.6208153,1.4992031
850,2.6247814,-0.00063235866,2.6238089,-1.50035,2.6243384,1.499201
851,2.6283064,-0.00063345605,2.6273305,-1.5003555,2.6278818,1.4991986
852,2.6318517,-0.000634533,2.6308753,-1.5003601,2.6314614,1.4991981
853,2.6354146,-0.0006337974,2.6344619,-1.5003568,2.634999,1.4991958
854,2.6389563,-0.00063385046,2.6379998,-1.500363,2.6385226,1.4991919
855,2.6424787,-0.00063624966,2.6415222,-1.5003684,2.6420689,1.4991843
856,2.6460238,-0.0006400109,2.6450691,-1.5003732,2.6456223,1.4991828
857,2.6495895,-0.00064050633,2.648606,-1.5003759,2.6491668,1.4991866
858,2.6531315,-0.00064212334,2.6521502,-1.5003701,2.6526914,1.4991871
859,2.6566536,-0.00064484135,2.6556714,-1.5003687,2.6562386,1.4991894
860,2.6601996,-0.0006463784,2.65922,-1.5003674,2.6597798,1.4991893
861,2.6637757,-0.0006446362,2.6627839,-1.5003666,2.6633234,1.499192
862,2.6673155,-0.0006473425,2.666324,-1.5003651,2.6668468,1.4991914
863,2.6708405,-0.000650127,2.6698475,-1.5003673,2.670392,1.4991926
864,2.6743834,-0.00065725506,2.6733918,-1.500371,2.6739597,1.4991928
865,2.6779518,-0.0006531892,2.6769483,-1.5003724,2.6775007,1.499192
866,2.6814928,-0.00066003896,2.6804967,-1.5003697,2.6810224,1.4991887
867,2.6850145,-0.00066409743,2.6840174,-1.5003686,2.6845691,1.4991816
868,2.6885607,-0.00067058776,2.687565,-1.5003669,2.6881354,1.4991828
869,2.6921039,-0.00067267,2.6911225,-1.5003663,2.6916735,1.4991785
870,2.695649,-0.0006674601,2.6946695,-1.5003632,2.695199,1.4991739
871,2.6991694,-0.0006649001,2.698191,-1.5003638,2.6987438,1.4991723
872,2.7027166,-0.0006611833,2.7017395,-1.5003644,2.702309,1.4991722
873,2.7062666,-0.0006606612,2.7052717,-1.5003657,2.7058516,1.499171
874,2.7098124,-0.0006594672,2.708808,-1.5003663,2.7093735,1.4991682
875,2.7133334,-0.00066147477,2.7123334,-1.5003659,2.712922,1.4991626
876,2.716883,-0.0006605954,2.7158754,-1.5003654,2.7164888,1.4991603
877,2.7204397,-0.0006594138,2.7194664,-1.5003625,2.7200272,1.4991626
878,2.7239838,-0.0006584279,2.7230048,-1.500365,2.7235515,1.4991639
879,2.727506,-0.00066129555,2.7265306,-1.500369,2.7270963,1.499168
880,2.7310557,-0.000661926,2.7300754,-1.5003753,2.7306633,1.4991666
881,2.734604,-0.00066141883,2.7336335,-1.5003731,2.7342036,1.4991705
882,2.7381473,-0.0006598572,2.7371745,-1.5003736,2.7377257,1.4991734
883,2.7416706,-0.0006596482,2.7406971,-1.5003734,2.741271,1.4991751
884,2.7452166,-0.00065981306,2.7442472,-1.5003725,2.7448575,1.4991761
885,2.7487657,-0.0006585625,2.7477827,-1.5003697,2.7484,1.4991763
886,2.7523103,-0.0006561192,2.7513192,-1.5003706,2.7519226,1.4991751
887,2.7558322,-0.00065609894,2.7548425,-1.5003756,2.7554655,1.4991722
888,2.7593794,-0.00065638963,2.7583904,-1.5003823,2.7590442,1.4991738
889,2.7629268,-0.00065618445,2.761932,-1.5003843,2.762583,1.4991715
890,2.766471,-0.0006538819,2.765475,-1.5003777,2.7661061,1.4991686
891,2.7699928,-0.00065435475,2.768997,-1.500373,2.7696521,1.4991635
892,2.7735386,-0.0006534494,2.7725441,-1.5003661,2.7732131,1.4991641
893,2.7770877,-0.00065277517,2.7760863,-1.5003613,2.7767558,1.499165
894,2.780631,-0.0006514567,2.7796326,-1.5003662,2.7802763,1.4991649
895,2.7841537,-0.00065211067,2.7831504,-1.500371,2.7838228,1.4991639
896,2.7876995,-0.0006529348,2.7867007,-1.5003748,2.787396,1.4991655
897,2.7912502,-0.00065212115,2.790238,-1.5003792,2.7909343,1.4991632
898,2.7947955,-0.0006508166,2.7937834,-1.5003719,2.7944596,1.4991583
899,2.7983184,-0.0006509904,2.7973013,-1.5003695,2.7980053,1.499151
900,2.8018641,-0.00065196934,2.8008494,-1.5003686,2.801566,1.4991511
901,2.8054137,-0.00065054034,2.8044157,-1.5003693,2.8051074,1.4991498
902,2.8089573,-0.0006497251,2.807955,-1.5003675,2.8086312,1.4991484
903,2.8124795,-0.00065002573,2.8114767,-1.500368,2.812178,1.4991485
904,2.8160264,-0.00065265415,2.8150198,-1.5003705,2.815735,1.4991482
905,2.8195724,-0.00065242575,2.8185954,-1.5003694,2.8192768,1.4991497
906,2.8231175,-0.00065121567,2.8221345,-1.50037,2.8227975,1.4991475
907,2.8266394,-0.0006512315,2.8256602,-1.5003723,2.8263435,1.4991452
908,2.830186,-0.0006528343,2.8292036,-1.5003784,2.8299139,1.4991449
909,2.8337407,-0.00065186754,2.8327625,-1.5003765,2.833454,1.4991431
910,2.837285,-0.0006505899,2.836305,-1.5003775,2.836976,1.4991406
911,2.8408086,-0.0006519728,2.8398294,-1.5003787,2.8405232,1.4991353
912,2.844355,-0.0006525949,2.843375,-1.5003815,2.844092,1.4991363
913,2.8478975,-0.00065235427,2.8469062,-1.5003811,2.8476284,1.4991323
914,2.8514402,-0.0006510603,2.8503976,-1.5003783,2.8511543,1.4991289
915,2.8549614,-0.0006534005,2.8539143,-1.5003774,2.8547006,1.4991224
916,2.8585093,-0.0006569114,2.8574433,-1.500378,2.8582516,1.4991206
917,2.8620617,-0.0006565924,2.8609738,-1.5003779,2.8617954,1.499124
918,2.8656034,-0.0006579063,2.8645177,-1.5003785,2.8653176,1.4991254
919,2.8691285,-0.00065874745,2.8680549,-1.5003767,2.8688629,1.499129
920,2.8726745,-0.00066196546,2.871594,-1.5003773,2.8724084,1.4991286
921,2.8762171,-0.00066168926,2.8751175,-1.5003797,2.8759522,1.4991324
922,2.8797603,-0.00066123833,2.8786628,-1.5003861,2.8794756,1.4991332
923,2.8832836,-0.0006618559,2.882204,-1.5003865,2.8830218,1.4991351
924,2.8868296,-0.00066375494,2.8857467,-1.500384,2.8865757,1.4991356
925,2.8903756,-0.00066311343,2.88927,-1.5003827,2.8901176,1.4991357
926,2.8939188,-0.0006600897,2.8928144,-1.5003817,2.8936427,1.4991347
927,2.8974423,-0.0006618901,2.8963718,-1.5003802,2.897189,1.4991328
928,2.90099,-0.0006620706,2.8999145,-1.5003788,2.9007323,1.4991342
929,2.9045432,-0.00066175556,2.903438,-1.5003799,2.9042752,1.4991351
930,2.9080884,-0.0006621733,2.906984,-1.5003821,2.9077976,1.4991325
931,2.911612,-0.00066301954,2.9105241,-1.5003805,2.9113455,1.4991318
932,2.9151576,-0.00066494325,2.914063,-1.5003802,2.9149086,1.4991332
933,2.918707,-0.0006637316,2.917585,-1.500385,2.91845,1.4991337
934,2.9222505,-0.00066234113,2.9211316,-1.500392,2.9219735,1.4991314
935,2.9257715,-0.0006631227,2.9246747,-1.5003934,2.9255178,1.4991261
936,2.929319,-0.0006653007,2.9282203,-1.5003874,2.9290695,1.4991255
937,2.932866,-0.0006649798,2.931739,-1.5003846,2.9326124,1.4991275
938,2.93641,-0.0006649084,2.9352896,-1.5003808,2.9361365,1.4991257
939,2.9399316,-0.00066591176,2.9388342,-1.5003779,2.9396822,1.4991233
940,2.9434793,-0.0006668764,2.9423807,-1.5003756,2.943233,1.4991238
941,2.947033,-0.00066769763,2.9458992,-1.500378,2.9467764,1.4991242
942,2.9505732,-0.00066656276,2.9494472,-1.5003821,2.9502985,1.4991226
943,2.9540977,-0.00066885335,2.952984,-1.5003842,2.953845,1.4991186
944,2.9576445,-0.0006707257,2.9565213,-1.5003821,2.9573898,1.4991186
945,2.9611824,-0.0006692526,2.9600458,-1.5003821,2.9609334,1.4991205
946,2.964721,-0.00067145744,2.9635887,-1.5003836,2.9644542,1.4991189
947,2.968243,-0.0006771413,2.9671676,-1.5003823,2.9680023,1.499119
948,2.971787,-0.00068390556,2.9707065,-1.500384,2.971555,1.4991194
949,2.9753618,-0.00068134256,2.9742322,-1.5003866,2.9750974,1.4991217
950,2.9789016,-0.00068686024,2.977777,-1.500392,2.9786196,1.4991204
951,2.9824238,-0.00068984635,2.9813433,-1.5003898,2.982168,1.4991181
952,2.9859698,-0.00069314765,2.984882,-1.500395,2.9857085,1.4991173
953,2.9895287,-0.00069652975,2.9884067,-1.500399,2.9892514,1.499119
954,2.9930706,-0.0006907109,2.9919512,-1.5004045,2.9927747,1.4991189
955,2.9965909,-0.00068668375,2.9954987,-1.5004075,2.996322,1.4991196
956,3.0001364,-0.0006809948,2.9990427,-1.500402,2.9998662,1.4991193
957,3.003677,-0.00068100594,3.0025637,-1.5003996,3.0034091,1.499123
958,3.0072203,-0.00067682745,3.0061145,-1.5003971,3.0069299,1.4991217
959,3.010742,-0.00067626,3.0096612,-1.5003968,3.0104797,1.4991225
960,3.0142915,-0.00067686697,3.0132058,-1.5003961,3.0140336,1.4991225
961,3.0178566,-0.00067799387,3.016725,-1.5003997,3.0175776,1.499124
962,3.0213983,-0.00067609665,3.0202749,-1.5004047,3.0210993,1.4991232
963,3.0249202,-0.00067656557,3.0238132,-1.5004072,3.0246477,1.4991215
964,3.0284655,-0.00067804346,3.0273557,-1.500402,3.0281928,1.4991218
965,3.0320477,-0.00067709485,3.0308762,-1.5004001,3.0317357,1.4991208
966,3.0355854,-0.0006793301,3.0344236,-1.5004002,3.0352607,1.4991206
967,3.0391111,-0.00068314996,3.0379922,-1.5003998,3.0388029,1.4991168
968,3.0426571,-0.0006897472,3.0415335,-1.5003986,3.0423706,1.4991176
969,3.0462148,-0.00069024763,3.0450556,-1.5003986,3.0459116,1.4991177
970,3.0497546,-0.00068812224,3.0486014,-1.5004005,3.0494337,1.4991157
971,3.053279,-0.0006877592,3.0521836,-1.5003998,3.05298,1.4991124
972,3.0568256,-0.0006855993,3.0557232,-1.5004004,3.056538,1.4991117
973,3.0603733,-0.0006867965,3.0592484,-1.5004021,3.0600827,1.4991132
974,3.06392,-0.0006839192,3.0627918,-1.5004077,3.0636048,1.4991108
975,3.0674407,-0.00068343594,3.066352,-1.5004071,3.0671523,1.4991072
976,3.0709867,-0.0006811179,3.0698965,-1.5004069,3.0707018,1.4991077
977,3.074546,-0.0006812475,3.073419,-1.5004076,3.0742447,1.4991097
978,3.0780869,-0.0006799361,3.0769637,-1.5004102,3.0777676,1.4991076
979,3.081611,-0.0006803003,3.0805175,-1.5004097,3.081313,1.4991022
980,3.085157,-0.0006818778,3.0840597,-1.5004082,3.084864,1.4991016
981,3.088714,-0.00068140385,3.087584,-1.500408,3.0884068,1.4991034
982,3.0922587,-0.0006813079,3.0911295,-1.5004091,3.091929,1.4991009
983,3.09578,-0.0006838964,3.094671,-1.5004086,3.0954757,1.4990997
984,3.099329,-0.0006841475,3.0982141,-1.500408,3.09903,1.4991001
985,3.1028798,-0.0006830705,3.1017365,-1.5004092,3.1025715,1.4991016
986,3.106422,-0.0006811002,3.105284,-1.500414,3.1060941,1.4991002
987,3.1099463,-0.0006842772,3.108839,-1.500418,3.1096447,1.4990999
988,3.1134942,-0.00068727415,3.1123815,-1.5004127,3.1131907,1.4991003
989,3.1170423,-0.0006879247,3.1158984,-1.5004102,3.1167362,1.4991024
990,3.1205864,-0.0006858683,3.119449,-1.5004091,3.1202576,1.4991
991,3.124108,-0.0006860116,3.1229959,-1.5004086,3.1238062,1.4990987
992,3.1276565,-0.00068540615,3.126538,-1.5004052,3.1273646,1.4990984
993,3.1312015,-0.0006855265,3.1300611,-1.500405,3.1309104,1.4991008
994,3.1347437,-0.00068372337,3.1336071,-1.5004057,3.1344304,1.4991012
995,3.1382678,-0.0006861455,3.1371498,-1.5004058,3.1379786,1.4991015
996,3.141815,-0.00068709423,3.1406922,-1.5004036,3.1415372,1.4991027
997,3.145371,-0.0006869724,3.1442146,-1.500404,3.1450796,1.4991026
998,3.1489158,-0.00068705465,3.1477604,-1.5004073,3.1486037,1.499101
999,3.1524386,-0.00068830856,3.1513178,-1.5004061,3.1521485,1.4990963
1000,3.1559873,-0.00069112465,3.154863,-1.5004048,3.1556973,1.4990972
1001,3.1595337,-0.000690678,3.158386,-1.500405,3.1592383,1.4990945
1002,3.1630757,-0.0006887423,3.1619306,-1.5004072,3.1627617,1.499093
1003,3.1666005,-0.0006912245,3.165475,-1.5004048,3.1663098,1.4990896
1004,3.170148,-0.00069247873,3.1690166,-1.5004028,3.169847,1.4990858
1005,3.1736987,-0.0006923337,3.1725423,-1.5004042,3.1733887,1.4990917
1006,3.177243,-0.0006915665,3.1760893,-1.5004059,3.1769097,1.4990947
1007,3.180766,-0.00069291407,3.1796484,-1.5004059,3.1804566,1.4990985
1008,3.1843133,-0.00069558196,3.1831918,-1.5004042,3.1840067,1.4990984
1009,3.187859,-0.0006978699,3.1867151,-1.5004051,3.1875503,1.4991024
1010,3.1914027,-0.0006954623,3.1902602,-1.5004077,3.1910717,1.499104
1011,3.1949244,-0.000695371,3.1938171,-1.5004078,3.1946194,1.4991081
1012,3.1984708,-0.000694857,3.1973627,-1.5004067,3.1981692,1.499108
1013,3.2020187,-0.0006945797,3.200887,-1.5004069,3.2017133,1.4991119
1014,3.2055619,-0.00069409615,3.2044325,-1.5004079,3.205236,1.4991142
1015,3.2090847,-0.0006978875,3.2079763,-1.5004067,3.2087817,1.4991179
1016,3.2126343,-0.0007004088,3.2115178,-1.5004048,3.2123315,1.4991176
1017,3.2161813,-0.00070135336,3.2150452,-1.5004038,3.2158754,1.499121
1018,3.2197237,-0.00069911836,3.2185884,-1.5004048,3.2193992,1.4991226
1019,3.223246,-0.0006997956,3.2221463,-1.5004033,3.2229462,1.4991255
1020,3.2267926,-0.0007006285,3.2256866,-1.5004023,3.2265036,1.4991246
1021,3.2303276,-0.00070222537,3.22921,-1.500405,3.2300465,1.4991285
1022,3.2338703,-0.00070180226,3.2327611,-1.5004088,3.233569,1.4991286
1023,3.2373936,-0.0007045637,3.2362921,-1.5004132,3.2371142,1.4991294
1024,3.2409372,-0.0007106002,3.2398312,-1.5004078,3.2406769,1.4991293
1025,3.2444909,-0.0007114777,3.2433555,-1.5004059,3.2442172,1.4991308
1026,3.248034,-0.000711014,3.2469,-1.5004019,3.2477393,1.4991292
1027,3.2515576,-0.0007122422,3.2504609,-1.5004022,3.2512882,1.4991297
1028,3.2551029,-0.00071580976,3.2540047,-1.5003998,3.2548518,1.499131
1029,3.2586503,-0.000715235,3.2575266,-1.5004002,3.2583928,1.4991314
1030,3.262192,-0.00071582437,3.261073,-1.5004001,3.261916,1.4991294
1031,3.2657185,-0.0007160093,3.2646313,-1.5004001,3.2654638,1.4991235
1032,3.2692602,-0.00071688707,3.2681763,-1.500399,3.2690182,1.4991225
1033,3.2728305,-0.00071575795,3.2716982,-1.5004004,3.272562,1.4991246
1034,3.276371,-0.000718098,3.275244,-1.5004033,3.2760837,1.4991274
1035,3.2798953,-0.0007217403,3.278784,-1.5004035,3.2796307,1.499131
1036,3.283442,-0.0007284684,3.2823288,-1.5004007,3.2831726,1.4991312
1037,3.2870054,-0.00072956854,3.2858505,-1.500399,3.2867193,1.4991348
1038,3.290546,-0.00072945695,3.2893972,-1.5003965,3.2902403,1.4991341
1039,3.2940702,-0.0007301836,3.2929518,-1.5003959,3.2937875,1.4991335
1040,3.2976148,-0.00073036173,3.296495,-1.5003933,3.2973526,1.4991341
1041,3.3011808,-0.0007304605,3.300018,-1.5003934,3.3008933,1.499135
1042,3.3047209,-0.00073033496,3.303566,-1.5003935,3.304417,1.4991345
1043,3.308244,-0.00073220837,3.307103,-1.5003932,3.3079612,1.4991329
1044,3.3117893,-0.00073496555,3.3106425,-1.5003941,3.311529,1.4991349
1045,3.31536,-0.00073529326,3.3141658,-1.5003983,3.3150685,1.4991344
1046,3.3189,-0.00073839206,3.3177128,-1.5004056,3.318593,1.4991317
1047,3.3224225,-0.0007431665,3.3212554,-1.5004063,3.322138,1.4991267
1048,3.3259692,-0.00075042236,3.324798,-1.5004029,3.325698,1.4991274
1049,3.3295336,-0.0007520076,3.328324,-1.5003992,3.3292375,1.4991244
