frame,leader_x,leader_y,f1_x,f1_y
983,3.4276614,0.0014121472,3.427619,-1.4989936
984,3.4312475,0.0014132417,3.4312031,-1.4989896
985,3.4347072,0.0014167182,3.4346697,-1.4989874
986,3.438094,0.0014195981,3.4380543,-1.4989847
987,3.4416096,0.0014253915,3.441569,-1.4989786
988,3.4451866,0.0014268968,3.445155,-1.4989756
989,3.4486475,0.001430446,3.4486208,-1.4989729
990,3.4520402,0.0014340921,3.452007,-1.49897
991,3.4555538,0.0014390959,3.4555259,-1.4989642
992,3.4591382,0.001440062,3.4591067,-1.4989632
993,3.4625993,0.001443881,3.4625678,-1.4989593
994,3.4659927,0.0014472639,3.4659748,-1.498957
995,3.4695046,0.0014523873,3.4694755,-1.4989519
996,3.4730875,0.0014539288,3.4730628,-1.4989476
997,3.476548,0.0014579045,3.4765267,-1.4989457
998,3.4799356,0.0014608467,3.4799216,-1.4989427
999,3.4834523,0.0014670123,3.4834373,-1.4989363
1000,3.4870358,0.001469109,3.487025,-1.4989296
1001,3.490497,0.0014727237,3.4904864,-1.4989285
1002,3.4938788,0.0014761491,3.4938645,-1.4989274
1003,3.4974024,0.0014823321,3.4973886,-1.4989206
1004,3.5009797,0.0014835591,3.5009692,-1.4989187
1005,3.504442,0.0014870572,3.5044305,-1.4989151
1006,3.5078273,0.0014904676,3.5078397,-1.4989126
1007,3.5113525,0.0014964705,3.511339,-1.4989074
1008,3.5149279,0.0014976735,3.5149264,-1.4989032
1009,3.518395,0.0015017631,3.5183923,-1.498901
1010,3.5217736,0.0015035272,3.5217812,-1.4988983
1011,3.5252988,0.0015114197,3.5252976,-1.4988915
1012,3.5288732,0.001514076,3.5288856,-1.4988866
1013,3.5323336,0.0015184667,3.5323539,-1.4988846
1014,3.535735,0.0015207713,3.535751,-1.498881
1015,3.5392354,0.0015261321,3.5392637,-1.4988753
1016,3.5428207,0.001528297,3.5428543,-1.4988701
1017,3.5462801,0.0015320113,3.5463147,-1.498868
1018,3.5496814,0.001535115,3.5496964,-1.4988651
1019,3.5531807,0.0015407901,3.5532157,-1.4988582
1020,3.5567667,0.0015446764,3.556804,-1.4988524
1021,3.5602326,0.0015483836,3.5602648,-1.4988512
1022,3.5636199,0.0015516527,3.563665,-1.4988478
1023,3.5671384,0.0015577005,3.5671635,-1.4988433
1024,3.5707197,0.0015600323,3.5707521,-1.4988403
1025,3.574184,0.0015641395,3.5742185,-1.4988371
1026,3.5775633,0.001566618,3.5776212,-1.498834
1027,3.5810914,0.001573577,3.5811195,-1.4988285
1028,3.5846717,0.0015764122,3.5847044,-1.4988239
1029,3.5881329,0.0015808203,3.5881684,-1.4988217
1030,3.5915337,0.001583765,3.5915656,-1.4988186
1031,3.5950391,0.0015891596,3.5950644,-1.498813
1032,3.5986233,0.0015927214,3.5986505,-1.4988089
1033,3.602086,0.0015962367,3.602114,-1.4988061
1034,3.6054695,0.0015998336,3.6055188,-1.4988025
1035,3.6089911,0.001606346,3.6090238,-1.4987972
1036,3.6125724,0.0016081149,3.6126158,-1.4987948
1037,3.616034,0.0016122888,3.6160781,-1.4987916
1038,3.6194172,0.0016161158,3.6194804,-1.498789
1039,3.6229343,0.0016221503,3.622983,-1.4987831
1040,3.6265113,0.001624064,3.6265705,-1.4987779
1041,3.6299725,0.0016282533,3.630034,-1.4987757
1042,3.6333678,0.0016318671,3.6334238,-1.4987724
1043,3.6368763,0.0016375349,3.6369414,-1.4987651
1044,3.6404626,0.001640348,3.6405282,-1.4987592
1045,3.643922,0.0016441472,3.6439874,-1.4987574
1046,3.6473136,0.0016472396,3.6473584,-1.4987569
1047,3.6508236,0.0016533958,3.6508887,-1.4987488
1048,3.6544065,0.0016558685,3.6544697,-1.4987458
1049,3.65787,0.0016598178,3.6579342,-1.4987423
1050,3.6612563,0.0016634553,3.6613276,-1.4987391
1051,3.6647775,0.0016700199,3.6648405,-1.4987322
1052,3.6683524,0.0016715933,3.6684253,-1.4987295
1053,3.6718194,0.0016760412,3.67189,-1.4987261
1054,3.6752002,0.0016788817,3.675272,-1.4987227
1055,3.6787257,0.0016865804,3.6787918,-1.4987162
1056,3.6823022,0.0016896579,3.682374,-1.4987146
1057,3.6857631,0.0016942427,3.6858363,-1.4987103
1058,3.6891649,0.0016975328,3.689239,-1.4987073
1059,3.6926677,0.0017031197,3.6927402,-1.4987022
1060,3.6962552,0.0017067678,3.696327,-1.4986985
1061,3.6997201,0.0017104705,3.6997917,-1.4986955
1062,3.703094,0.0017111871,3.7031713,-1.4986941
1063,3.706622,0.0017192102,3.7066991,-1.4986863
1064,3.7102022,0.0017235492,3.7102811,-1.4986836
1065,3.7136655,0.0017271517,3.7137449,-1.4986799
1066,3.7170634,0.001730725,3.7171295,-1.498678
1067,3.72056,0.0017381209,3.7206526,-1.49867
1068,3.7241495,0.0017407264,3.724233,-1.4986675
1069,3.727609,0.0017453769,3.7276928,-1.4986628
1070,3.7310054,0.001748278,3.7310967,-1.49866
1071,3.7345064,0.0017545123,3.7346025,-1.4986535
1072,3.7380924,0.0017590974,3.7381878,-1.4986513
1073,3.7415564,0.001762521,3.7416496,-1.4986466
1074,3.744945,0.0017668211,3.7450438,-1.4986434
1075,3.7484703,0.0017738313,3.7485569,-1.4986374
1076,3.7520583,0.0017761491,3.7521386,-1.4986341
1077,3.7555203,0.0017805342,3.7555969,-1.4986298
1078,3.758907,0.0017842907,3.75898,-1.4986264
1079,3.7624242,0.001790937,3.762502,-1.4986192
1080,3.766006,0.0017941183,3.7660844,-1.498617
1081,3.7694714,0.0017986217,3.7695472,-1.4986125
1082,3.7728517,0.0018006316,3.7729354,-1.4986087
1083,3.7763708,0.0018086229,3.7764502,-1.498602
1084,3.7799482,0.0018117884,3.7800355,-1.4985996
1085,3.783412,0.0018164632,3.7834961,-1.4985954
1086,3.7867973,0.0018201147,3.7868958,-1.4985923
1087,3.7903175,0.0018275423,3.7904012,-1.498586
1088,3.7939003,0.0018306186,3.7939935,-1.4985828
1089,3.7973614,0.0018352765,3.7974553,-1.4985788
1090,3.8007522,0.0018394946,3.8008575,-1.4985756
1091,3.80427,0.0018463992,3.8043566,-1.4985691
1092,3.8078527,0.001849014,3.8079448,-1.4985638
1093,3.8113117,0.0018539297,3.8114054,-1.4985613
1094,3.814706,0.0018575259,3.8148034,-1.4985566
1095,3.8182151,0.0018647028,3.8183138,-1.4985496
1096,3.821799,0.0018676552,3.821901,-1.4985464
1097,3.825257,0.0018726534,3.8253639,-1.4985422
1098,3.8286376,0.0018753277,3.8287568,-1.4985384
1099,3.8321645,0.0018840452,3.832273,-1.498531
1100,3.8357377,0.0018864359,3.8358555,-1.4985268
1101,3.8392005,0.001891709,3.839318,-1.4985222
1102,3.8425817,0.0018956804,3.8427129,-1.4985178
1103,3.8461063,0.0019034755,3.846225,-1.4985112
1104,3.8496847,0.001906724,3.849813,-1.4985087
1105,3.853146,0.0019117612,3.8532746,-1.498504
1106,3.856536,0.0019161144,3.8566592,-1.4985
1107,3.8600497,0.0019230165,3.8601825,-1.4984926
1108,3.8636348,0.001925271,3.8637617,-1.4984903
1109,3.8670914,0.0019305098,3.8672245,-1.4984853
1110,3.8704786,0.0019346335,3.8706107,-1.4984812
1111,3.8739984,0.0019416584,3.874126,-1.4984742
1112,3.8775816,0.0019449345,3.8777072,-1.4984716
1113,3.8810434,0.0019496966,3.881167,-1.4984664
1114,3.884436,0.0019545236,3.8845663,-1.4984624
1115,3.887953,0.0019614652,3.8880653,-1.4984564
1116,3.8915374,0.0019644988,3.8916533,-1.498453
1117,3.895,0.0019695752,3.8951151,-1.4984485
1118,3.8983939,0.0019746458,3.898513,-1.4984455
1119,3.9019113,0.0019816074,3.9020193,-1.4984384
1120,3.9054952,0.0019839646,3.9056044,-1.4984322
1121,3.9089558,0.0019891353,3.9090672,-1.4984293
1122,3.9123538,0.0019925649,3.9124594,-1.4984256
1123,3.9158597,0.0019996224,3.9159818,-1.4984175
1124,3.9194458,0.0020026593,3.9195673,-1.4984139
1125,3.9229045,0.0020079375,3.9230294,-1.4984099
1126,3.9263072,0.0020116004,3.926432,-1.4984059
1127,3.9298131,0.0020179322,3.9299378,-1.498398
1128,3.933396,0.0020220708,3.9335263,-1.498394
1129,3.9368556,0.0020273556,3.9369903,-1.4983897
1130,3.9402537,0.0020311156,3.94037,-1.4983882
1131,3.943758,0.0020380819,3.9438996,-1.4983797
1132,3.9473422,0.0020412903,3.9474819,-1.4983752
1133,3.9508042,0.0020461238,3.9509454,-1.4983705
1134,3.954196,0.0020508585,3.9543343,-1.4983661
1135,3.9577146,0.0020579612,3.9578536,-1.4983591
1136,3.961295,0.0020616644,3.9614396,-1.4983567
1137,3.9647574,0.0020669065,3.9648957,-1.4983512
1138,3.9681482,0.0020714474,3.9682758,-1.498347
1139,3.971663,0.002078176,3.9717965,-1.4983399
1140,3.9752455,0.002081006,3.975379,-1.4983374
1141,3.978706,0.0020862943,3.9788404,-1.4983324
1142,3.982092,0.0020908394,3.982237,-1.4983284
1143,3.9856112,0.0020978362,3.9857416,-1.4983213
1144,3.989194,0.0021014747,3.9893255,-1.4983172
1145,3.9926565,0.002106675,3.9927886,-1.4983125
1146,3.99604,0.002111499,3.99617,-1.4983082
1147,3.9995635,0.0021190967,3.9996896,-1.4983008
1148,4.0031443,0.0021230143,4.003272,-1.4982969
1149,4.006608,0.00212832,4.006736,-1.4982922
1150,4.0099936,0.0021329615,4.010115,-1.4982895
1151,4.013512,0.0021404973,4.013636,-1.498281
1152,4.0170956,0.00214295,4.017217,-1.4982773
1153,4.0205517,0.0021488164,4.0206776,-1.4982721
1154,4.023929,0.002153218,4.024081,-1.498268
1155,4.027451,0.0021610528,4.027589,-1.4982618
1156,4.0310307,0.0021654074,4.03118,-1.4982584
1157,4.0344896,0.002170532,4.034642,-1.4982538
1158,4.037889,0.002174523,4.038041,-1.4982499
1159,4.0413938,0.0021813249,4.041545,-1.4982423
1160,4.04498,0.0021857696,4.045132,-1.4982389
1161,4.0484443,0.0021906036,4.0485935,-1.4982338
1162,4.051821,0.0021926805,4.0519743,-1.4982295
1163,4.055349,0.002201093,4.0554953,-1.4982215
1164,4.058925,0.0022073186,4.0590754,-1.4982182
1165,4.06239,0.0022107656,4.0625362,-1.4982133
1166,4.06578,0.0022157086,4.065926,-1.4982082
1167,4.069298,0.002224505,4.0694394,-1.4982003
1168,4.0728836,0.0022317737,4.073027,-1.4981968
1169,4.0763397,0.0022344985,4.076485,-1.4981917
1170,4.079737,0.0022396557,4.0798707,-1.4981872
1171,4.083238,0.0022466884,4.08339,-1.4981791
1172,4.086824,0.0022512635,4.086974,-1.4981759
1173,4.09029,0.0022565527,4.0904326,-1.4981705
1174,4.093672,0.0022600875,4.0938334,-1.4981662
1175,4.0971937,0.0022689025,4.0973353,-1.4981592
1176,4.1007757,0.0022737633,4.1009216,-1.4981533
1177,4.104238,0.002278864,4.1043854,-1.4981496
1178,4.107624,0.0022840349,4.1077843,-1.4981444
1179,4.1111417,0.0022918803,4.1112905,-1.4981365
1180,4.114724,0.0022956461,4.114879,-1.4981308
1181,4.1181846,0.0023013088,4.118341,-1.4981266
1182,4.1215787,0.0023065421,4.121743,-1.4981215
1183,4.1250906,0.002314002,4.125247,-1.4981133
1184,4.128674,0.0023177664,4.128836,-1.4981085
1185,4.13213,0.0023238969,4.132302,-1.4981039
1186,4.13552,0.0023288426,4.135679,-1.4981009
1187,4.139037,0.0023365251,4.1392207,-1.4980897
1188,4.142621,0.0023398672,4.1427903,-1.4980859
1189,4.1460805,0.0023458607,4.1462636,-1.4980803
1190,4.149481,0.0023501848,4.14966,-1.4980752
1191,4.1529846,0.0023571774,4.153168,-1.4980675
1192,4.156573,0.0023626825,4.156756,-1.4980614
1193,4.160037,0.0023675277,4.1602187,-1.4980582
1194,4.1634192,0.002371059,4.163614,-1.4980526
1195,4.1669436,0.0023804933,4.1671224,-1.498045
1196,4.1705227,0.0023850263,4.1707115,-1.4980397
1197,4.173985,0.0023907656,4.1741734,-1.498035
1198,4.177371,0.0023958676,4.1775765,-1.4980295
1199,4.180893,0.0024039517,4.181079,-1.4980206
1200,4.184462,0.0024061205,4.184673,-1.4980161
1201,4.187907,0.0024127227,4.1881347,-1.49801
1202,4.1913066,0.0024171195,4.1915197,-1.4980055
1203,4.194807,0.0024242238,4.1950355,-1.4979978
1204,4.1983943,0.0024286986,4.1986184,-1.4979941
1205,4.2018585,0.0024343596,4.2020802,-1.4979888
1206,4.2052474,0.0024395173,4.205483,-1.4979845
1207,4.2087674,0.002447289,4.2089853,-1.4979765
1208,4.2123466,0.0024514706,4.212574,-1.4979692
1209,4.215811,0.0024571277,4.2160387,-1.4979652
1210,4.219189,0.0024608043,4.2194324,-1.4979599
1211,4.2227154,0.002470453,4.222949,-1.4979507
1212,4.2262964,0.00247437,4.2265377,-1.4979429
1213,4.2297525,0.0024806163,4.2300005,-1.4979389
1214,4.233135,0.0024861072,4.233391,-1.497934
1215,4.236659,0.002494523,4.236905,-1.4979253
1216,4.240238,0.0024983315,4.2404914,-1.4979159
1217,4.2437,0.0025043252,4.2439513,-1.4979124
1218,4.2470846,0.002509646,4.247339,-1.4979066
1219,4.250602,0.0025178366,4.2508593,-1.4978983
1220,4.25418,0.002522101,4.2544446,-1.4978952
1221,4.2576413,0.0025281867,4.257904,-1.497889
1222,4.261026,0.00253363,4.2613134,-1.4978845
1223,4.2645435,0.002541984,4.2648163,-1.4978765
1224,4.2681236,0.0025467495,4.268402,-1.4978684
1225,4.271586,0.0025526732,4.271866,-1.4978645
1226,4.274981,0.0025574958,4.2752566,-1.4978594
1227,4.2784944,0.0025658503,4.2787733,-1.4978502
1228,4.2820854,0.0025707423,4.282361,-1.4978422
1229,4.285549,0.002576549,4.2858233,-1.4978381
1230,4.288935,0.002582155,4.2892165,-1.4978333
1231,4.2924557,0.0025906293,4.2927256,-1.497825
1232,4.296037,0.0025944312,4.2963076,-1.497817
1233,4.2995,0.002600446,4.299769,-1.4978131
1234,4.3028917,0.0026065165,4.3031554,-1.4978071
1235,4.3064055,0.0026144767,4.306674,-1.4977987
1236,4.309991,0.0026189962,4.31026,-1.497794
1237,4.313451,0.002625263,4.3137193,-1.4977878
1238,4.3168583,0.0026303602,4.3171163,-1.497783
1239,4.3203654,0.0026387903,4.3206205,-1.4977747
1240,4.323953,0.0026446062,4.3242087,-1.4977694
1241,4.32742,0.0026503173,4.3276715,-1.4977636
1242,4.3308034,0.0026551879,4.3310633,-1.4977585
1243,4.3343368,0.0026658073,4.3345814,-1.4977494
1244,4.3379107,0.0026693875,4.3381643,-1.4977446
1245,4.3413787,0.0026761203,4.3416247,-1.4977381
1246,4.3447666,0.0026811874,4.3450294,-1.4977335
1247,4.348289,0.002690738,4.34853,-1.4977264
1248,4.35187,0.0026959549,4.352119,-1.4977212
1249,4.3553305,0.0027021782,4.3555813,-1.4977156
1250,4.3587136,0.0027075955,4.3589664,-1.4977101
1251,4.3622346,0.0027161443,4.36249,-1.4977015
1252,4.3658156,0.0027205376,4.366072,-1.4976972
1253,4.3692784,0.0027267875,4.3695364,-1.4976912
1254,4.3726673,0.002732405,4.3729286,-1.4976854
1255,4.376187,0.0027403305,4.3764453,-1.4976759
1256,4.3797665,0.0027445436,4.380028,-1.4976716
1257,4.3832297,0.0027509963,4.3834906,-1.4976661
1258,4.38662,0.0027570545,4.386881,-1.4976602
1259,4.390132,0.0027648222,4.3904014,-1.4976501
1260,4.3937125,0.0027684066,4.3939834,-1.4976463
1261,4.397173,0.0027748742,4.3974457,-1.4976403
1262,4.4005766,0.0027798833,4.4008408,-1.4976343
1263,4.404078,0.0027878652,4.404356,-1.4976262
1264,4.407665,0.0027923533,4.4079375,-1.497622
1265,4.411128,0.002798586,4.411401,-1.4976163
1266,4.414517,0.0028043457,4.414789,-1.4976107
1267,4.418032,0.0028128051,4.4183106,-1.4976027
1268,4.421612,0.0028178736,4.421892,-1.4975979
1269,4.425076,0.0028244474,4.425354,-1.4975916
1270,4.4284606,0.0028281296,4.428738,-1.4975859
1271,4.431971,0.0028370428,4.432256,-1.4975774
1272,4.435554,0.0028436019,4.4358387,-1.4975739
1273,4.4390197,0.0028489758,4.4392977,-1.4975675
1274,4.4423947,0.002853694,4.4426994,-1.4975626
1275,4.4459357,0.0028659317,4.446205,-1.4975548
1276,4.449508,0.002870833,4.449792,-1.4975482
1277,4.4529805,0.0028772184,4.453254,-1.497543
1278,4.4563684,0.0028822168,4.4566545,-1.4975373
1279,4.4598846,0.0028910886,4.460163,-1.4975284
1280,4.463468,0.002897813,4.4637513,-1.4975228
1281,4.466932,0.0029032312,4.4672184,-1.4975176
1282,4.4703298,0.0029088205,4.470612,-1.4975121
1283,4.473832,0.0029177186,4.4741306,-1.4975027
1284,4.47742,0.0029249606,4.4777193,-1.4974937
1285,4.4808836,0.0029306225,4.48118,-1.4974903
1286,4.484266,0.0029368373,4.4845743,-1.4974836
1287,4.4877853,0.002945816,4.4880843,-1.4974751
1288,4.491368,0.0029514642,4.49167,-1.4974704
1289,4.4948306,0.0029580488,4.4951315,-1.4974643
1290,4.498226,0.0029643902,4.4985228,-1.4974582
1291,4.5017447,0.0029730545,4.5020394,-1.49745
1292,4.505329,0.0029772646,4.505625,-1.4974456
1293,4.508787,0.002984282,4.509087,-1.4974393
1294,4.5121903,0.002989016,4.512477,-1.4974332
1295,4.515692,0.002996846,4.515996,-1.4974247
1296,4.519279,0.003004095,4.519581,-1.4974202
1297,4.5227427,0.0030098422,4.5230374,-1.4974129
1298,4.5261345,0.003016008,4.526415,-1.4974067
1299,4.529649,0.0030261187,4.5299435,-1.4973979
1300,4.5332246,0.003030759,4.5335145,-1.4973934
1301,4.5366955,0.0030372466,4.536983,-1.4973873
1302,4.540088,0.0030446483,4.5403748,-1.4973812
1303,4.543608,0.0030549853,4.543893,-1.4973714
1304,4.547196,0.003061492,4.5474777,-1.4973662
1305,4.550658,0.0030679007,4.5509377,-1.4973594
1306,4.5540404,0.003073786,4.554336,-1.4973544
1307,4.557557,0.0030834882,4.55784,-1.4973459
1308,4.561136,0.0030890468,4.5614247,-1.4973403
1309,4.564595,0.0030958129,4.5648856,-1.497334
1310,4.5679927,0.0031012688,4.5682917,-1.497328
1311,4.571504,0.003111263,4.571792,-1.4973195
1312,4.5750833,0.0031170617,4.575382,-1.4973137
1313,4.5785403,0.0031240718,4.578845,-1.4973078
1314,4.5819273,0.0031302827,4.582239,-1.4973019
1315,4.585441,0.0031386707,4.5857544,-1.4972923
1316,4.5890193,0.0031449245,4.5893407,-1.4972866
1317,4.592493,0.003151011,4.592803,-1.4972806
1318,4.595885,0.0031568394,4.5962057,-1.4972751
1319,4.599405,0.0031660781,4.5997043,-1.4972664
1320,4.6029863,0.0031774642,4.603293,-1.4972588
1321,4.6064425,0.0031822321,4.6067557,-1.4972548
1322,4.60985,0.0031890497,4.6101546,-1.4972476
1323,4.6133504,0.003198183,4.6136613,-1.497239
1324,4.616941,0.0032046186,4.617249,-1.497231
1325,4.6204085,0.0032109816,4.6207104,-1.497226
1326,4.6237907,0.0032161656,4.6241117,-1.4972188
1327,4.6273274,0.003228633,4.6276255,-1.4972104
1328,4.630901,0.003234031,4.6312203,-1.4972024
1329,4.634367,0.003241646,4.6346784,-1.4971981
1330,4.6377525,0.0032476226,4.638072,-1.497191
1331,4.641268,0.0032571708,4.641593,-1.497182
1332,4.644848,0.0032628071,4.645184,-1.4971758
1333,4.648311,0.0032702014,4.6486483,-1.4971691
1334,4.651692,0.0032764496,4.6520357,-1.4971638
1335,4.6552105,0.0032861358,4.655549,-1.4971545
1336,4.6587906,0.0032925084,4.6591387,-1.4971485
1337,4.662252,0.00329976,4.6626024,-1.4971422
1338,4.6656537,0.0033056906,4.6659923,-1.4971362
1339,4.669158,0.0033138313,4.669517,-1.4971256
1340,4.6727467,0.0033200886,4.673101,-1.4971204
1341,4.6762137,0.0033268118,4.676566,-1.4971135
1342,4.679608,0.0033331811,4.6799455,-1.4971086
1343,4.6831293,0.0033435284,4.683477,-1.4970981
1344,4.68671,0.003349457,4.6870604,-1.497092
1345,4.6901736,0.0033565771,4.6905203,-1.4970851
1346,4.6935673,0.0033626698,4.6939244,-1.4970789
1347,4.6970806,0.0033733123,4.6974325,-1.4970706
1348,4.7006674,0.0033798004,4.7010217,-1.4970638
1349,4.7041306,0.0033862728,4.704485,-1.4970577
1350,4.707513,0.0033924803,4.7078767,-1.4970499
1351,4.7110343,0.0034038106,4.711397,-1.4970407
1352,4.7146177,0.0034104963,4.714982,-1.4970353
1353,4.718077,0.0034180372,4.7184434,-1.4970288
1354,4.7214856,0.0034237355,4.7218423,-1.4970236
1355,4.72499,0.0034324904,4.725344,-1.4970139
1356,4.728574,0.0034407182,4.7289357,-1.4970064
1357,4.732038,0.0034457066,4.7323995,-1.4970012
1358,4.735431,0.003453286,4.7357826,-1.4969949
1359,4.7389474,0.003463105,4.7393117,-1.4969839
1360,4.742534,0.0034711165,4.742895,-1.4969782
1361,4.745997,0.0034766498,4.7463565,-1.4969705
1362,4.7493773,0.0034836833,4.7497444,-1.4969645
1363,4.7529135,0.0034953044,4.7532625,-1.496955
1364,4.756495,0.0035012076,4.7568417,-1.4969479
1365,4.759956,0.003508771,4.760304,-1.4969411
1366,4.7633553,0.00351458,4.763687,-1.4969355
1367,4.766861,0.0035243107,4.7671967,-1.4969262
1368,4.7704463,0.0035319743,4.7707787,-1.4969196
1369,4.773912,0.0035388973,4.774244,-1.4969121
1370,4.777285,0.0035424326,4.7776294,-1.496906
1371,4.780813,0.003554232,4.7811522,-1.4968951
1372,4.7843904,0.0035602045,4.784733,-1.4968903
1373,4.7878623,0.0035673222,4.7881937,-1.4968827
1374,4.7912536,0.0035730894,4.7916026,-1.4968766
1375,4.794769,0.0035833549,4.7951045,-1.4968673
1376,4.798354,0.0035933321,4.7986927,-1.4968575
1377,4.8018155,0.0035982418,4.802153,-1.4968532
1378,4.805208,0.0036058372,4.8055577,-1.4968452
1379,4.808722,0.0036158077,4.80906,-1.4968368
1380,4.8123055,0.0036223086,4.8126464,-1.4968299
1381,4.8157697,0.00363018,4.8161106,-1.4968228
1382,4.8191566,0.003637022,4.8194966,-1.4968159
1383,4.822675,0.0036471745,4.823025,-1.4968045
1384,4.8262577,0.003653236,4.8266087,-1.4967986
1385,4.8297195,0.003661222,4.83007,-1.4967914
1386,4.833112,0.0036674503,4.8334694,-1.4967854
1387,4.8366275,0.0036777167,4.836971,-1.4967762
1388,4.8402147,0.0036845568,4.8405547,-1.4967691
1389,4.8436756,0.0036922665,4.844018,-1.4967619
1390,4.8470798,0.0036986172,4.8474097,-1.4967551
1391,4.8505745,0.0037073337,4.850931,-1.4967449
1392,4.854161,0.0037153221,4.854513,-1.4967395
1393,4.8576255,0.0037214102,4.8579774,-1.496732
1394,4.861021,0.0037290559,4.861356,-1.4967271
1395,4.8645372,0.003739246,4.8648767,-1.496716
1396,4.868121,0.0037504642,4.868451,-1.4967084
1397,4.8715835,0.0037552626,4.871916,-1.4967014
1398,4.8749857,0.00376246,4.8753047,-1.4966949
1399,4.8784847,0.0037716762,4.878811,-1.4966854
1400,4.8820734,0.003778596,4.8823953,-1.4966798
1401,4.8855376,0.0037857064,4.8858566,-1.4966722
1402,4.888934,0.0037937167,4.8892455,-1.496666
1403,4.8924503,0.003803876,4.892766,-1.4966553
1404,4.8960357,0.0038105156,4.8963466,-1.4966487
1405,4.8995004,0.0038183639,4.899811,-1.496641
1406,4.9028864,0.003825814,4.9031997,-1.496634
